"GOV","Level of government","TAX","Tax revenue","VAR","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2001","2001","EUR","Euro","9","Billions",,,1.685,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2002","2002","EUR","Euro","9","Billions",,,1.565,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2003","2003","EUR","Euro","9","Billions",,,1.595,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2004","2004","EUR","Euro","9","Billions",,,1.782,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2005","2005","EUR","Euro","9","Billions",,,1.807,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2006","2006","EUR","Euro","9","Billions",,,2.002,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2007","2007","EUR","Euro","9","Billions",,,2.146,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2008","2008","EUR","Euro","9","Billions",,,2.163,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2009","2009","EUR","Euro","9","Billions",,,2.063,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2010","2010","EUR","Euro","9","Billions",,,1.682,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2011","2011","EUR","Euro","9","Billions",,,1.773,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2012","2012","EUR","Euro","9","Billions",,,2.378,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2013","2013","EUR","Euro","9","Billions",,,2.954,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2014","2014","EUR","Euro","9","Billions",,,3.036,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","GRC","Greece","2015","2015","EUR","Euro","9","Billions",,,3.218,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1991","1991","HUF","Forint","9","Billions",,,4.2311,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1992","1992","HUF","Forint","9","Billions",,,8.65215,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1993","1993","HUF","Forint","9","Billions",,,8.0562,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1994","1994","HUF","Forint","9","Billions",,,7.7943,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1995","1995","HUF","Forint","9","Billions",,,8.1359,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1996","1996","HUF","Forint","9","Billions",,,17.113,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1997","1997","HUF","Forint","9","Billions",,,18.0012,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1998","1998","HUF","Forint","9","Billions",,,21.1993,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","1999","1999","HUF","Forint","9","Billions",,,26.7096,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2000","2000","HUF","Forint","9","Billions",,,28.7268,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2001","2001","HUF","Forint","9","Billions",,,31.2931,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2002","2002","HUF","Forint","9","Billions",,,32.2373,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2003","2003","HUF","Forint","9","Billions",,,42.3435,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2004","2004","HUF","Forint","9","Billions",,,64.8928,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2005","2005","HUF","Forint","9","Billions",,,65.9015,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2006","2006","HUF","Forint","9","Billions",,,70.6216,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2007","2007","HUF","Forint","9","Billions",,,81.1429,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2008","2008","HUF","Forint","9","Billions",,,88.6073,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2009","2009","HUF","Forint","9","Billions",,,107.5288,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2010","2010","HUF","Forint","9","Billions",,,111.55303,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2011","2011","HUF","Forint","9","Billions",,,110.242,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2012","2012","HUF","Forint","9","Billions",,,117.698,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2013","2013","HUF","Forint","9","Billions",,,122.796,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2014","2014","HUF","Forint","9","Billions",,,126.66,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2015","2015","HUF","Forint","9","Billions",,,135.812,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","HUN","Hungary","2016","2016","HUF","Forint","9","Billions",,,143.329,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1965","1965","ISK","Iceland Krona","9","Billions",,,0.00062,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1970","1970","ISK","Iceland Krona","9","Billions",,,0.00171,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1975","1975","ISK","Iceland Krona","9","Billions",,,0.00521,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1980","1980","ISK","Iceland Krona","9","Billions",,,0.056,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1981","1981","ISK","Iceland Krona","9","Billions",,,0.089,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1982","1982","ISK","Iceland Krona","9","Billions",,,0.154,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1983","1983","ISK","Iceland Krona","9","Billions",,,0.264,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1984","1984","ISK","Iceland Krona","9","Billions",,,0.394,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1985","1985","ISK","Iceland Krona","9","Billions",,,0.53,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1986","1986","ISK","Iceland Krona","9","Billions",,,0.888,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1987","1987","ISK","Iceland Krona","9","Billions",,,1.208,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1988","1988","ISK","Iceland Krona","9","Billions",,,1.749,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1989","1989","ISK","Iceland Krona","9","Billions",,,1.866,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1990","1990","ISK","Iceland Krona","9","Billions",,,2.379,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1991","1991","ISK","Iceland Krona","9","Billions",,,2.862,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1992","1992","ISK","Iceland Krona","9","Billions",,,3.129,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1993","1993","ISK","Iceland Krona","9","Billions",,,3.397,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1994","1994","ISK","Iceland Krona","9","Billions",,,4.062,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1995","1995","ISK","Iceland Krona","9","Billions",,,4.216,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1996","1996","ISK","Iceland Krona","9","Billions",,,4.671,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1997","1997","ISK","Iceland Krona","9","Billions",,,5.247,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1998","1998","ISK","Iceland Krona","9","Billions",,,8.954515,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","1999","1999","ISK","Iceland Krona","9","Billions",,,9.599305,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","2000","2000","ISK","Iceland Krona","9","Billions",,,11.575504,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","2001","2001","ISK","Iceland Krona","9","Billions",,,11.651461,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","2002","2002","ISK","Iceland Krona","9","Billions",,,12.09588,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","2003","2003","ISK","Iceland Krona","9","Billions",,,12.534228,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","2004","2004","ISK","Iceland Krona","9","Billions",,,15.522041,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","ISL","Iceland","2005","2005","ISK","Iceland Krona","9","Billions",,,17.25737,,
